Date Time;Frequency ;Current A;Current B ;Current C ;Voltage AB;Voltage BC;Voltage CA;Active power ;Apparent power (VA);Active energy delivered Wh;Humidity;Temperature
27/6/2021 20:15;60,00;15,29;27,26;20,77;232,90;231,37;231,91;7880,55;2086,11;2117,00;67,22;25,97
27/6/2021 20:30;60,00;16,08;30,40;23,43;233,12;231,50;232,06;8720,19;2195,26;2059,00;67,39;25,90
27/6/2021 20:45;60,04;15,01;27,78;24,95;233,80;232,33;232,88;8384,78;2056,13;2152,00;67,74;25,70
27/6/2021 21:00;60,02;15,78;31,21;25,40;232,41;231,13;231,44;8912,38;2147,43;2080,00;67,92;25,43
27/6/2021 21:15;60,02;15,56;26,90;24,73;233,39;231,72;232,43;8373,73;2126,85;2088,00;68,40;25,11
27/6/2021 21:30;60,08;15,52;29,30;21,25;233,81;232,23;232,93;8277,46;2125,90;2248,00;68,86;25,05
27/6/2021 21:45;60,02;15,44;30,92;21,20;232,68;231,02;231,82;8394,87;2105,50;2072,00;69,34;24,86
27/6/2021 22:00;60,02;15,27;28,08;21,42;232,15;230,45;231,21;8033,78;2076,59;2086,00;69,48;24,76
27/6/2021 22:15;60,04;15,08;30,32;19,62;232,88;231,29;232,12;8068,15;2057,42;2128,00;69,77;24,54
27/6/2021 22:30;60,02;15,20;27,60;19,73;232,69;231,08;231,66;7853,12;2071,45;2039,00;69,93;24,56
27/6/2021 22:45;60,00;15,46;26,55;20,58;233,38;231,59;232,43;7881,90;2113,86;2245,00;69,97;24,47
27/6/2021 23:00;60,03;15,44;31,94;24,03;233,49;231,81;232,54;8959,54;2111,25;2013,00;70,04;24,44
27/6/2021 23:15;60,02;15,79;29,40;25,49;233,70;231,93;232,82;8770,03;2162,66;2062,00;69,97;24,55
27/6/2021 23:30;59,95;14,96;26,65;26,34;233,16;231,42;232,19;8489,92;2043,72;2073,00;70,32;24,33
27/6/2021 23:45;59,95;16,04;30,94;24,92;232,94;231,18;232,05;9045,77;2188,70;2060,00;70,49;24,13
28/6/2021 0:00;60,02;24,11;35,77;20,67;233,44;231,53;232,77;9921,13;3300,96;2140,00;70,94;23,93
28/6/2021 0:15;59,98;15,83;27,66;20,75;234,10;232,44;233,46;8140,01;2172,60;2160,00;71,00;23,92
28/6/2021 0:30;60,06;15,02;30,24;22,51;234,14;232,24;233,39;8405,82;2061,43;2168,00;71,14;23,68
28/6/2021 0:45;59,97;15,22;26,59;21,30;234,34;232,48;233,57;7908,48;2090,26;2080,00;71,30;23,74
28/6/2021 1:00;60,03;15,94;27,94;21,28;233,94;232,09;233,22;8227,29;2186,46;2054,00;71,27;23,79
28/6/2021 1:15;60,05;15,00;26,96;21,07;234,75;232,92;233,98;7921,08;2064,54;1985,00;71,14;23,75
28/6/2021 1:30;59,98;15,67;29,41;21,27;234,27;232,55;233,57;8371,17;2152,49;2181,00;71,18;23,81
28/6/2021 1:45;60,04;15,21;26,86;20,14;235,14;233,24;234,26;7826,55;2095,38;2033,00;71,36;23,57
28/6/2021 2:00;60,00;15,70;29,08;19,71;234,61;232,98;233,90;8117,24;2158,54;2033,00;71,60;23,44
28/6/2021 2:15;60,00;15,26;31,81;20,98;235,05;233,25;234,37;8497,90;2102,20;2080,00;71,84;23,37
28/6/2021 2:30;60,02;15,49;26,67;20,62;234,48;232,69;233,64;7933,96;2127,69;2059,00;71,88;23,45
28/6/2021 2:45;60,00;15,20;26,48;24,18;234,68;232,82;233,96;8267,90;2090,37;2255,00;71,96;23,34
28/6/2021 3:00;60,03;15,25;28,08;24,63;234,33;232,39;233,44;8431,67;2094,43;2040,00;71,72;23,38
28/6/2021 3:15;59,95;15,20;28,10;21,27;234,67;232,92;234,00;8080,88;2091,25;2137,00;72,00;23,32
28/6/2021 3:30;60,02;15,20;29,19;21,86;234,88;233,09;234,16;8318,60;2092,17;2082,00;71,91;23,37
28/6/2021 3:45;60,01;15,68;26,87;20,94;234,49;232,71;233,70;8004,55;2155,00;2072,00;71,67;23,46
28/6/2021 4:00;59,93;15,41;28,90;20,39;234,51;232,81;233,73;8122,00;2117,91;2094,00;71,65;23,49
28/6/2021 4:15;59,98;15,47;31,80;20,17;235,03;233,30;234,40;8418,19;2130,87;2278,00;71,55;23,56
28/6/2021 4:30;59,96;15,01;26,68;20,60;235,04;233,22;234,25;7830,79;2066,92;2067,00;71,64;23,54
28/6/2021 4:45;60,03;15,47;26,47;23,64;235,19;233,40;234,44;8266,59;2132,59;2068,00;71,74;23,40
28/6/2021 5:00;60,03;15,34;30,11;23,63;234,83;232,71;234,09;8585,25;2112,85;2056,00;71,89;23,34
28/6/2021 5:15;59,99;16,09;28,01;26,45;234,84;232,71;233,87;8825,66;2213,95;2092,00;71,99;23,34
28/6/2021 5:30;60,06;15,03;29,48;25,54;235,45;233,59;234,67;8694,73;2074,42;2237,00;71,89;23,46
28/6/2021 5:45;60,00;15,42;31,76;25,46;234,76;233,01;233,89;9109,77;2120,02;2064,00;71,95;23,38
28/6/2021 6:00;60,00;15,26;27,55;17,59;234,88;233,35;234,33;7431,58;2100,81;2126,00;72,10;23,42
28/6/2021 6:15;60,04;12,50;30,45;20,38;234,99;233,47;234,32;7728,10;1721,51;1902,00;72,17;23,30
28/6/2021 6:30;59,98;14,13;24,71;19,64;235,80;234,50;235,09;7336,03;1952,45;1906,00;72,31;23,28
28/6/2021 6:45;59,93;12,44;30,09;18,44;235,39;234,12;234,71;7587,11;1715,65;1894,00;72,12;23,56
28/6/2021 7:00;59,99;13,75;32,81;19,97;234,77;233,73;234,22;8256,63;1891,43;2202,00;72,19;23,57
28/6/2021 7:15;59,98;12,69;30,65;20,31;233,89;232,84;233,04;7886,17;1737,59;2335,00;72,08;23,55
28/6/2021 7:30;60,00;13,50;31,83;23,72;233,20;232,06;232,33;8483,43;1844,03;2013,00;72,08;23,64
28/6/2021 7:45;59,97;17,31;33,70;27,80;232,15;231,04;231,24;9701,84;2352,65;2364,00;71,97;23,67
28/6/2021 8:00;59,94;21,98;34,90;25,19;231,72;230,77;230,82;10349,82;2980,24;2599,00;72,00;23,63
28/6/2021 8:15;59,99;23,34;30,81;29,53;230,74;229,90;229,88;10527,49;3151,73;2669,00;72,11;23,57
28/6/2021 8:30;59,98;39,87;69,20;75,71;230,55;229,25;229,17;23108,23;5375,30;4727,00;71,97;23,60
28/6/2021 8:45;59,97;49,83;65,89;76,37;230,16;229,01;229,10;24411,83;6712,39;6083,00;71,71;23,77
28/6/2021 9:00;60,00;59,27;70,62;83,30;228,95;227,88;227,62;27118,06;7933,64;6002,00;71,43;23,82
28/6/2021 9:15;60,00;64,44;61,42;90,40;229,24;228,26;228,03;27524,81;8639,85;6268,00;71,18;24,04
28/6/2021 9:30;60,02;62,90;52,58;76,27;228,77;228,11;227,75;24334,90;8416,30;6795,00;70,64;24,15
28/6/2021 9:45;60,02;64,86;61,06;89,52;228,80;227,97;227,52;27353,54;8675,66;6626,00;70,48;24,11
28/6/2021 10:00;59,98;80,52;60,09;89,05;227,62;227,02;226,67;29088,40;10723,51;6366,00;69,98;24,42
28/6/2021 10:15;60,01;80,86;70,74;105,70;228,16;227,34;227,16;32664,46;10794,91;6842,00;69,73;24,55
28/6/2021 10:30;60,00;68,29;53,51;88,65;227,70;227,10;226,93;26861,38;9102,07;7388,00;68,97;24,83
28/6/2021 10:45;59,97;93,95;62,48;84,43;227,46;227,00;226,78;30663,16;12509,29;8141,00;68,59;24,96
28/6/2021 11:00;60,00;61,72;75,85;94,32;227,42;226,51;226,44;29160,79;8213,74;7454,00;67,94;25,31
28/6/2021 11:15;59,98;59,64;80,62;96,77;226,77;225,90;225,78;29870,80;7912,96;7085,00;67,64;25,51
28/6/2021 11:30;59,97;61,85;76,34;108,58;226,46;225,64;225,25;30936,06;8189,98;7357,00;67,05;25,77
28/6/2021 11:45;60,02;81,40;60,70;103,72;226,97;226,52;226,26;31076,13;10814,03;8361,00;66,72;25,84
28/6/2021 12:00;60,04;62,09;59,42;91,08;227,21;226,30;226,20;26810,56;8255,42;8195,00;66,44;26,19
28/6/2021 12:15;60,03;62,41;78,52;94,79;226,72;225,73;225,78;29471,04;8283,21;7513,00;65,40;26,51
28/6/2021 12:30;60,03;53,42;78,31;70,76;226,86;225,66;225,85;25037,74;7093,93;7207,00;65,06;26,67
28/6/2021 12:45;60,00;62,55;89,25;81,60;226,95;225,52;226,07;28567,15;8315,75;6353,00;63,92;27,18
28/6/2021 13:00;59,98;84,93;87,90;81,31;225,55;224,24;224,93;31621,65;11227,71;7065,00;63,61;27,29
28/6/2021 13:15;59,98;85,27;85,98;71,98;225,65;224,46;225,07;30390,86;11278,02;7930,00;63,30;27,39
28/6/2021 13:30;59,96;75,27;85,60;62,81;225,57;224,20;224,86;27364,86;9949,25;7475,00;63,41;27,55
28/6/2021 13:45;59,98;85,14;85,78;73,93;225,04;223,99;224,40;30496,88;11226,62;7458,00;63,25;27,67
28/6/2021 14:00;59,99;79,73;93,21;85,04;225,25;224,22;224,41;32261,54;10515,85;7006,00;63,27;27,77
28/6/2021 14:15;59,97;63,24;90,23;85,92;225,33;224,07;224,28;29948,43;8341,20;7728,00;62,94;27,80
28/6/2021 14:30;59,99;63,83;81,74;86,32;225,41;224,11;224,06;28891,74;8415,66;7296,00;62,66;27,84
28/6/2021 14:45;59,99;63,42;79,91;83,59;225,28;224,25;224,16;28356,25;8359,23;7167,00;62,68;27,89
28/6/2021 15:00;60,02;64,81;77,69;88,74;225,85;224,54;224,59;28841,52;8564,86;7213,00;62,56;27,92
28/6/2021 15:15;59,99;68,42;88,90;78,68;225,95;224,43;225,00;29506,35;9056,44;7076,00;62,54;27,94
28/6/2021 15:30;60,01;59,26;60,09;58,24;225,95;224,69;224,90;22402,35;7839,16;6776,00;62,16;28,17
28/6/2021 15:45;60,02;59,13;79,83;76,41;225,84;224,63;224,67;27014,82;7813,69;6757,00;62,04;28,09
28/6/2021 16:00;60,03;59,62;76,75;77,78;227,15;225,85;226,02;26961,80;7927,13;6781,00;62,82;28,15
28/6/2021 16:15;60,01;58,64;56,86;60,71;226,75;225,44;225,86;22253,93;7788,85;6857,00;63,00;28,21
28/6/2021 16:30;60,02;68,71;83,82;81,57;226,85;225,39;225,71;29205,76;9125,39;6617,00;63,28;28,19
28/6/2021 16:45;60,03;47,55;77,88;73,06;227,86;226,40;226,94;24324,04;6348,06;6744,00;63,53;28,05
28/6/2021 17:00;60,05;43,18;55,80;48,93;227,72;226,62;226,87;18300,26;5759,65;6113,00;63,35;28,00
28/6/2021 17:15;59,98;30,47;51,42;45,13;229,01;227,55;227,76;15648,41;4083,17;4264,00;63,74;27,98
28/6/2021 17:30;59,99;24,47;51,39;43,85;230,22;228,72;229,09;14681,32;3297,90;3997,00;63,99;27,86
28/6/2021 17:45;59,95;22,67;51,81;42,24;230,00;228,73;229,05;14344,49;3053,80;3646,00;64,42;27,74
28/6/2021 18:00;60,00;21,66;30,11;17,06;230,54;229,56;229,82;8405,17;2924,89;2597,00;64,46;27,69
28/6/2021 18:15;60,01;22,50;31,13;22,38;230,10;228,88;229,48;9213,01;3035,23;2229,00;64,72;27,61
28/6/2021 18:30;60,06;23,42;32,58;23,19;229,61;228,22;228,88;9757,15;3150,86;2202,00;64,76;27,61
28/6/2021 18:45;59,97;24,29;33,81;22,46;230,18;228,85;229,14;9983,13;3273,94;2415,00;65,16;27,46
28/6/2021 19:00;60,04;23,62;32,77;23,62;230,90;229,61;229,66;9967,30;3191,31;2376,00;65,34;27,38
28/6/2021 19:15;59,98;23,93;30,18;18,91;230,90;229,52;229,87;9147,24;3235,51;2530,00;65,60;27,44
28/6/2021 19:30;60,03;23,29;35,52;18,07;231,24;229,75;230,00;9650,03;3152,18;2364,00;66,02;27,20
28/6/2021 19:45;59,99;23,81;29,05;19,81;231,43;230,07;230,21;9136,34;3224,80;2334,00;66,17;27,18
28/6/2021 20:00;59,99;24,05;30,20;18,62;231,74;230,41;230,64;9168,04;3262,83;2396,00;66,60;27,10
28/6/2021 20:15;60,01;23,61;28,91;19,23;232,11;230,78;231,15;9061,27;3209,59;2400,00;67,11;27,01
28/6/2021 20:30;59,92;24,02;34,36;24,03;230,97;229,41;229,82;10173,59;3247,73;2581,00;67,56;27,02
28/6/2021 20:45;60,01;23,73;31,43;22,46;231,13;229,63;229,98;9663,01;3211,26;2431,00;66,34;26,89
28/6/2021 21:00;60,04;24,27;29,01;24,18;231,61;230,26;230,72;9674,31;3291,51;2322,00;63,94;26,70
28/6/2021 21:15;60,02;23,96;32,90;21,95;232,05;230,53;231,09;9942,51;3254,87;2374,00;63,83;26,55
28/6/2021 21:30;59,99;24,37;32,88;22,94;232,29;230,87;231,47;9917,15;3315,80;2304,00;63,69;26,36
28/6/2021 21:45;60,03;24,15;29,18;17,50;231,53;230,19;230,79;8931,39;3276,23;2335,00;63,67;26,05
28/6/2021 22:00;60,04;23,67;30,26;18,64;232,43;231,22;231,79;9127,86;3223,40;2480,00;63,78;25,84
28/6/2021 22:15;60,08;23,96;32,86;18,78;233,33;231,97;232,42;9521,98;3273,49;2381,00;64,81;25,25
28/6/2021 22:30;60,00;23,40;31,22;18,53;232,72;231,25;232,03;9172,31;3191,56;2338,00;65,28;25,03
28/6/2021 22:45;60,00;24,30;29,11;18,41;233,27;231,93;232,53;9106,92;3321,39;2327,00;65,74;24,80
28/6/2021 23:00;60,00;23,63;32,05;19,10;232,87;231,53;232,22;9377,62;3224,60;2342,00;66,34;24,64
28/6/2021 23:15;60,00;24,02;30,55;19,12;232,94;231,41;232,29;9303,02;3278,73;2442,00;66,44;24,55
28/6/2021 23:30;59,93;23,51;29,11;21,96;231,96;230,33;231,38;9314,11;3197,62;2325,00;66,63;24,30
28/6/2021 23:45;60,10;24,35;33,27;21,19;232,35;230,71;231,84;9853,71;3318,03;2414,00;67,33;24,13
29/6/2021 0:00;60,00;23,70;30,22;22,74;232,41;230,65;231,51;9560,74;3226,62;2360,00;67,60;24,16
29/6/2021 0:15;60,03;23,56;34,09;21,86;233,21;231,67;232,77;9882,21;3221,66;2402,00;68,03;24,11
29/6/2021 0:30;60,05;23,55;30,08;22,41;233,14;231,39;232,46;9508,65;3217,65;2333,00;68,47;23,88
29/6/2021 0:45;60,02;23,51;33,23;19,16;233,46;231,66;232,78;9609,41;3215,09;2526,00;68,81;23,72
29/6/2021 1:00;60,00;24,81;32,15;19,65;233,08;231,51;232,49;9664,43;3389,00;2388,00;69,42;23,64
29/6/2021 1:15;59,98;23,82;29,45;20,43;233,75;232,11;233,20;9264,02;3263,52;2388,00;69,38;23,76
29/6/2021 1:30;60,00;24,17;30,36;17,55;233,61;231,96;233,07;9107,32;3309,19;2394,00;69,51;23,63
29/6/2021 1:45;59,98;23,87;33,12;18,09;233,36;231,69;232,87;9387,79;3266,11;2335,00;69,76;23,55
29/6/2021 2:00;60,03;24,43;31,60;18,60;233,68;232,11;233,14;9411,89;3346,91;2553,00;69,85;23,48
29/6/2021 2:15;59,98;23,64;32,95;21,37;233,91;232,42;233,50;9740,72;3242,18;2391,00;69,88;23,49
29/6/2021 2:30;60,04;23,70;34,77;21,98;233,76;232,08;233,17;10111,39;3246,82;2330,00;69,83;23,53
29/6/2021 2:45;60,02;23,65;31,93;23,08;233,64;232,01;233,18;9800,79;3238,97;2377,00;69,73;23,43
29/6/2021 3:00;60,02;32,16;29,56;20,62;234,22;232,72;233,73;10568,26;4414,35;2345,00;69,89;23,41
29/6/2021 3:15;59,98;33,52;35,41;22,74;234,00;232,55;233,80;11631,18;4600,83;2535,00;69,74;23,45
29/6/2021 3:30;59,96;23,61;32,82;22,54;233,87;232,42;233,41;9825,22;3236,48;2467,00;69,74;23,46
29/6/2021 3:45;59,96;24,39;31,56;19,00;233,94;232,35;233,13;9435,50;3341,31;2408,00;69,77;23,42
29/6/2021 4:00;60,03;23,80;30,16;18,51;234,60;232,99;234,10;9140,10;3272,05;2408,00;69,64;23,49
29/6/2021 4:15;59,97;24,46;32,92;18,60;234,45;232,92;233,96;9600,90;3360,57;2379,00;69,57;23,54
29/6/2021 4:30;59,99;23,56;28,98;17,51;234,56;232,95;234,00;8852,86;3238,80;2332,00;69,31;23,73
29/6/2021 4:45;60,00;24,56;30,08;18,12;234,62;232,84;234,02;9244,03;3376,29;2503,00;69,22;23,74
29/6/2021 5:00;60,00;23,77;31,97;18,93;234,61;232,90;233,96;9381,39;3267,37;2445,00;69,06;23,85
29/6/2021 5:15;59,98;24,75;31,84;22,35;234,04;232,60;233,36;9936,35;3392,17;2410,00;68,69;24,01
29/6/2021 5:30;59,97;23,57;33,08;19,68;234,40;232,84;233,72;9563,39;3236,40;2355,00;68,70;24,01
29/6/2021 5:45;60,02;24,08;32,74;18,96;234,04;232,56;233,35;9532,00;3300,70;2399,00;68,61;24,12
29/6/2021 6:00;59,99;24,33;31,59;14,94;233,86;232,51;233,49;8789,40;3335,13;2294,00;68,36;24,23
29/6/2021 6:15;60,00;23,83;27,21;14,95;234,28;232,90;233,89;8294,86;3273,07;2322,00;68,20;24,21
29/6/2021 6:30;60,01;21,95;31,43;21,95;234,60;233,23;234,07;9293,61;3016,74;2215,00;68,17;24,16
29/6/2021 6:45;59,95;21,55;27,08;17,63;235,09;233,97;234,47;8308,51;2967,17;2235,00;67,96;24,25
29/6/2021 7:00;59,95;19,86;37,48;16,35;234,08;233,05;233,62;9123,94;2723,71;2383,00;68,23;24,24
29/6/2021 7:15;60,05;19,67;32,80;22,40;233,50;232,60;232,71;9083,30;2687,32;2171,00;68,26;24,23
29/6/2021 7:30;59,98;28,89;36,44;22,42;232,97;232,26;232,38;10627,65;3940,32;2324,00;67,90;24,45
29/6/2021 7:45;60,01;20,61;32,90;22,26;232,18;231,34;231,50;9197,12;2801,13;2220,00;67,76;24,60
29/6/2021 8:00;60,00;22,37;32,84;21,29;231,71;230,80;230,66;9441,12;3031,75;2254,00;67,81;24,56
29/6/2021 8:15;60,00;41,21;51,66;33,29;230,76;229,78;229,59;16262,09;5560,85;2796,00;67,89;24,61
29/6/2021 8:30;60,02;33,20;66,09;64,26;229,78;228,66;228,56;20294,14;4460,22;4215,00;67,63;24,71
29/6/2021 8:45;60,01;52,41;67,77;64,20;228,66;227,21;227,35;23078,52;7008,04;5735,00;67,31;24,90
29/6/2021 9:00;60,03;52,18;73,61;65,41;229,16;227,93;227,90;24006,30;6992,12;5644,00;67,45;25,09
29/6/2021 9:15;60,03;60,81;81,19;67,28;228,09;226,66;226,79;26108,65;8113,75;5938,00;67,50;25,08
29/6/2021 9:30;60,05;62,42;100,70;83,89;227,39;225,93;225,87;30649,32;8296,61;6797,00;67,40;25,13
29/6/2021 9:45;59,98;61,83;101,02;84,63;227,23;226,00;225,87;30661,91;8215,42;7338,00;67,28;25,40
29/6/2021 10:00;59,99;62,77;100,67;84,44;227,77;226,61;226,41;30822,80;8358,84;7141,00;66,87;25,46
29/6/2021 10:15;60,04;62,66;76,10;64,35;226,84;226,02;225,69;25537,02;8311,90;7036,00;66,22;25,56
29/6/2021 10:30;60,02;52,03;80,61;72,25;227,19;226,18;225,94;25397,97;6912,41;6174,00;66,04;25,83
29/6/2021 10:45;60,05;56,88;77,51;68,54;226,61;225,56;225,32;25265,80;7536,96;5784,00;65,62;26,07
29/6/2021 11:00;60,04;57,65;80,07;68,19;226,26;225,38;225,12;25709,50;7627,88;6304,00;64,71;26,33
29/6/2021 11:15;60,04;48,93;70,75;71,00;225,79;224,79;224,40;23555,37;6457,20;6374,00;64,42;26,50
29/6/2021 11:30;59,98;57,51;78,68;71,12;225,79;224,48;224,50;25711,64;7594,34;6136,00;63,66;26,70
29/6/2021 11:45;60,05;56,36;77,12;70,46;225,81;224,68;224,68;25297,47;7445,53;6219,00;63,34;26,76
29/6/2021 12:00;59,98;60,47;79,34;71,00;226,13;224,93;224,78;26196,66;7995,85;6061,00;62,37;26,95
29/6/2021 12:15;60,00;53,78;66,38;54,45;226,06;225,15;225,18;21891,04;7115,14;6453,00;62,00;27,10
29/6/2021 12:30;60,00;61,64;63,48;54,46;226,56;225,55;225,52;22715,93;8171,13;6361,00;61,81;27,25
29/6/2021 12:45;60,00;52,29;54,22;52,89;226,58;225,71;225,50;20146,01;6930,83;6490,00;61,80;27,40
29/6/2021 13:00;59,96;70,86;114,04;76,90;226,51;225,09;224,96;32917,47;9381,92;6931,00;61,75;27,38
29/6/2021 13:15;59,99;71,62;131,74;80,16;225,88;224,25;224,41;35550,60;9460,96;8230,00;61,43;27,44
29/6/2021 13:30;59,99;63,68;103,68;79,46;225,09;223,66;223,67;30751,20;8380,00;8552,00;61,19;27,44
29/6/2021 13:45;59,98;72,34;107,29;75,77;225,10;223,54;223,74;31863,15;9524,28;7679,00;61,18;27,64
29/6/2021 14:00;60,01;69,88;88,38;72,36;225,33;224,29;224,35;28929,34;9214,33;7728,00;61,14;27,69
29/6/2021 14:15;60,03;89,63;99,69;83,86;223,28;222,33;222,51;34412,22;11717,05;7582,00;61,00;27,75
29/6/2021 14:30;59,99;75,25;88,78;82,85;223,58;222,73;222,68;31107,25;9845,71;8333,00;60,86;27,77
29/6/2021 14:45;60,03;86,35;107,63;83,44;224,27;223,22;223,46;34870,12;11338,11;8578,00;60,61;27,94
29/6/2021 15:00;59,96;48,11;79,29;78,50;224,01;223,13;222,60;25522,52;6297,90;7024,00;60,46;28,02
29/6/2021 15:15;59,97;44,79;81,73;68,30;224,96;223,88;223,79;24356,11;5893,23;6391,00;60,41;28,20
29/6/2021 15:30;59,96;38,57;64,76;72,85;224,96;223,90;223,47;21873,21;5069,96;5644,00;60,24;28,20
29/6/2021 15:45;60,00;89,92;90,84;104,28;225,44;224,70;224,20;36074,60;11847,64;6631,00;60,22;28,29
29/6/2021 16:00;60,02;58,67;88,34;69,44;225,96;224,93;224,99;27276,96;7757,32;7617,00;59,92;28,23
29/6/2021 16:15;60,03;57,18;136,51;127,35;225,57;224,02;224,16;39284,64;7543,08;7150,00;60,15;28,26
29/6/2021 16:30;60,00;79,05;94,60;73,90;226,47;225,47;225,87;31103,94;10487,94;8215,00;60,50;28,24
29/6/2021 16:45;59,96;76,98;95,96;76,81;226,71;225,27;225,89;31268,15;10221,72;7456,00;60,56;28,33
29/6/2021 17:00;60,02;57,06;53,05;55,02;226,88;226,01;226,12;20462,61;7579,69;5338,00;61,15;28,24
29/6/2021 17:15;59,98;24,53;46,40;37,24;227,87;226,58;226,71;13466,23;3269,76;3321,00;61,39;28,13
29/6/2021 17:30;60,01;15,94;43,60;38,33;227,70;226,33;226,09;12136,21;2120,67;3376,00;62,13;28,09
29/6/2021 17:45;60,02;23,44;36,29;21,45;228,20;227,07;227,33;10084,20;3131,56;2826,00;62,17;27,96
29/6/2021 18:00;60,01;15,16;30,22;23,55;229,65;228,72;228,81;8540,14;2037,91;2488,00;62,31;27,64
29/6/2021 18:15;59,97;22,73;40,41;18,99;229,39;228,34;228,78;10044,03;3053,66;2456,00;62,25;27,49
29/6/2021 18:30;60,05;23,55;37,26;22,74;229,64;228,39;228,75;10527,98;3166,23;2183,00;62,41;27,34
29/6/2021 18:45;60,01;16,28;37,51;24,26;229,96;228,68;228,71;9714,29;2189,52;2644,00;62,97;27,07
29/6/2021 19:00;60,04;26,11;38,95;23,12;230,14;228,84;229,00;11078,89;3517,06;2425,00;63,36;26,98
29/6/2021 19:15;59,96;16,58;29,87;22,95;230,78;229,60;229,58;8711,37;2238,15;2345,00;63,97;26,79
29/6/2021 19:30;60,09;17,58;28,47;18,60;231,38;230,09;230,14;8271,43;2379,39;2509,00;64,22;26,67
29/6/2021 19:45;59,98;24,98;40,36;20,00;230,97;229,84;229,84;10668,76;3375,27;2319,00;64,66;26,40
29/6/2021 20:00;60,02;16,58;30,21;19,07;232,46;231,08;231,39;8360,08;2255,55;2307,00;64,99;26,27
29/6/2021 20:15;60,03;17,69;28,59;19,55;231,87;230,33;230,49;8417,62;2399,45;2575,00;65,05;26,08
29/6/2021 20:30;60,02;24,83;41,08;23,51;231,11;229,67;229,96;11101,25;3357,35;2313,00;64,19;25,94
29/6/2021 20:45;60,02;17,45;29,53;20,14;230,88;229,29;229,57;8532,75;2356,27;2485,00;63,82;25,73
29/6/2021 21:00;60,07;24,82;38,47;21,30;231,91;230,39;231,08;10624,63;3371,97;2650,00;63,93;25,61
29/6/2021 21:15;60,01;25,33;38,82;22,55;232,16;230,50;231,19;10923,88;3443,89;2282,00;64,06;25,20
29/6/2021 21:30;60,01;16,71;31,56;23,32;231,77;230,10;230,39;9016,60;2264,64;2460,00;64,70;24,99
29/6/2021 21:45;60,00;25,43;38,52;23,20;231,47;229,64;230,47;10935,94;3447,03;2464,00;64,87;24,70
29/6/2021 22:00;59,96;24,98;37,27;23,21;231,66;229,99;230,68;10773,77;3389,37;2304,00;65,43;24,53
29/6/2021 22:15;59,99;26,17;33,23;20,29;231,69;230,69;230,42;10141,18;3544,07;2465,00;65,71;24,32
29/6/2021 22:30;60,04;24,79;37,95;19,82;232,47;231,09;231,85;10449,50;3375,56;2574,00;66,08;24,08
29/6/2021 22:45;60,01;24,45;37,74;20,76;232,07;230,65;231,33;10430,23;3322,88;2310,00;66,29;24,02
29/6/2021 23:00;60,00;16,60;29,13;20,05;231,93;230,58;231,04;8345,35;2253,53;2479,00;66,41;24,08
29/6/2021 23:15;59,95;16,94;29,12;18,56;232,87;231,54;232,09;8272,05;2309,02;2540,00;66,53;24,01
29/6/2021 23:30;59,96;24,97;41,07;22,96;232,81;231,17;232,16;11141,30;3405,92;2249,00;66,42;24,08
29/6/2021 23:45;59,96;16,91;29,15;22,82;233,10;231,60;232,15;8769,77;2307,05;2391,00;66,77;23,89
30/6/2021 0:00;60,03;31,71;30,37;23,65;232,63;231,19;231,82;11052,81;4318,60;2830,00;67,02;23,71
30/6/2021 0:15;59,97;24,77;40,87;22,12;233,23;231,47;232,58;11028,87;3386,00;2405,00;67,56;23,53
30/6/2021 0:30;60,05;16,89;30,92;24,69;234,07;232,47;233,32;9196,25;2315,20;2451,00;67,87;23,46
30/6/2021 0:45;60,01;16,31;31,66;20,04;233,62;232,18;232,93;8633,03;2231,36;2674,00;67,89;23,57
30/6/2021 1:00;60,01;25,36;38,33;19,83;234,49;232,88;234,00;10667,78;3485,54;2523,00;67,99;23,56
30/6/2021 1:15;60,03;16,53;29,28;20,11;233,33;231,67;232,66;8390,17;2260,38;2357,00;68,33;23,44
30/6/2021 1:30;59,97;17,45;33,71;19,19;233,11;231,40;232,29;9013,17;2382,53;2470,00;68,35;23,39
30/6/2021 1:45;59,96;24,67;37,14;19,08;233,35;231,68;232,77;10242,44;3372,55;2474,00;68,57;23,46
30/6/2021 2:00;60,02;24,46;46,27;18,90;233,80;232,07;233,33;11272,23;3351,75;2300,00;68,67;23,48
30/6/2021 2:15;60,01;17,28;29,76;22,53;233,41;231,91;232,71;8906,02;2362,35;2448,00;68,78;23,50
30/6/2021 2:30;59,99;16,29;31,03;19,78;233,73;231,99;233,09;8516,15;2229,88;2414,00;68,71;23,55
30/6/2021 2:45;59,97;25,23;39,57;20,23;233,50;231,89;233,04;10783,70;3452,63;2197,00;68,64;23,49
30/6/2021 3:00;59,97;16,55;33,43;19,48;233,69;231,86;232,96;8771,86;2265,59;2428,00;68,64;23,52
30/6/2021 3:15;60,00;25,16;44,21;19,45;233,73;232,03;233,33;10726,34;3448,23;2506,00;68,76;23,46
30/6/2021 3:30;60,02;23,48;37,06;20,45;233,66;231,86;233,10;10259,82;3215,51;2122,00;69,03;23,32
30/6/2021 3:45;60,00;17,11;33,00;19,15;234,28;232,57;233,67;8817,82;2348,74;2390,00;69,18;23,28
30/6/2021 4:00;60,01;24,92;41,16;22,24;234,01;232,28;233,55;11120,03;3417,64;2561,00;69,50;23,18
